Channels,Time Slot,Week Days,All Individuals,Dettol TG,18-45_Male_Female,Males ,Females,RPM,CPRP,Timeband
GEO NEWS,01:00 - 01:30,Tuesday,0.15,0.22,0.16,0.14,0.16,"10,400","23,636",Late Night
GEO NEWS,01:00 - 01:30,Wednesday,0.19,0.28,0.2,0.2,0.18,"10,400","18,571",Late Night
GEO NEWS,01:00 - 01:30,Thursday,0.11,0.15,0.11,0.09,0.13,"10,400","34,667",Late Night
GEO NEWS,01:00 - 01:30,Friday,0.14,0.23,0.13,0.13,0.15,"10,400","22,609",Late Night
GEO NEWS,01:00 - 01:30,Saturday,0.18,0.24,0.18,0.19,0.17,"10,400","21,667",Late Night
GEO NEWS,01:30 - 02:00,Sunday,0.1,0.08,0.1,0.1,0.09,"10,400","65,000",Late Night
GEO NEWS,01:30 - 02:00,Monday,0.05,0.07,0.05,0.05,0.05,"10,400","74,286",Late Night
GEO NEWS,01:30 - 02:00,Tuesday,0.05,0.07,0.04,0.03,0.06,"10,400","74,286",Late Night
GEO NEWS,01:30 - 02:00,Wednesday,0.09,0.12,0.09,0.08,0.09,"10,400","43,333",Late Night
GEO NEWS,01:30 - 02:00,Thursday,0.03,0.04,0.03,0.02,0.03,"10,400","130,000",Late Night
GEO NEWS,01:30 - 02:00,Friday,0.07,0.07,0.06,0.07,0.08,"10,400","74,286",Late Night
GEO NEWS,01:30 - 02:00,Saturday,0.06,0.13,0.07,0.07,0.06,"10,400","40,000",Late Night
GEO NEWS,02:00 - 02:30,Sunday,0.05,0.02,0.05,0.06,0.04,"6,375","159,375",Late Night
GEO NEWS,02:00 - 02:30,Monday,0.03,0.08,0.04,0.03,0.04,"6,375","39,844",Late Night
GEO NEWS,02:00 - 02:30,Tuesday,0.04,0.08,0.04,0.04,0.04,"6,375","39,844",Late Night
GEO NEWS,02:00 - 02:30,Wednesday,0.05,0.03,0.05,0.05,0.04,"6,375","106,250",Late Night
GEO NEWS,02:00 - 02:30,Thursday,0.03,0.02,0.03,0.05,0.02,"6,375","159,375",Late Night
GEO NEWS,02:00 - 02:30,Friday,0.02,0,0.02,0.01,0.03,"6,375",0,Late Night
GEO NEWS,02:00 - 02:30,Saturday,0.07,0.09,0.08,0.09,0.06,"6,375","35,417",Late Night
GEO NEWS,02:30 - 03:00,Sunday,0.06,0.04,0.05,0.06,0.05,"6,375","79,688",Late Night
GEO NEWS,02:30 - 03:00,Monday,0.03,0.1,0.04,0.03,0.03,"6,375","31,875",Late Night
GEO NEWS,02:30 - 03:00,Tuesday,0.02,0.03,0.01,0.02,0.02,"6,375","106,250",Late Night
GEO NEWS,02:30 - 03:00,Wednesday,0.05,0.03,0.05,0.04,0.05,"6,375","106,250",Late Night
GEO NEWS,02:30 - 03:00,Thursday,0.05,0.03,0.05,0.07,0.03,"6,375","106,250",Late Night
GEO NEWS,02:30 - 03:00,Friday,0.02,0.02,0.03,0.01,0.03,"6,375","159,375",Late Night
GEO NEWS,02:30 - 03:00,Saturday,0.07,0.1,0.07,0.09,0.06,"6,375","31,875",Late Night
GEO NEWS,03:00 - 03:30,Sunday,0.05,0.06,0.05,0.05,0.06,"3,720","31,000",Late Night
GEO NEWS,03:00 - 03:30,Monday,0.03,0.1,0.04,0.03,0.04,"3,720","18,600",Late Night
GEO NEWS,03:00 - 03:30,Tuesday,0.01,0,0.01,0.02,0.01,"3,720",0,Late Night
GEO NEWS,03:00 - 03:30,Wednesday,0.04,0.03,0.04,0.03,0.05,"3,720","62,000",Late Night
GEO NEWS,03:00 - 03:30,Thursday,0.05,0.03,0.06,0.08,0.03,"3,720","62,000",Late Night
GEO NEWS,03:00 - 03:30,Friday,0.03,0.01,0.03,0.03,0.03,"3,720","186,000",Late Night
GEO NEWS,03:00 - 03:30,Saturday,0.05,0.07,0.04,0.05,0.04,"3,720","26,571",Late Night
GEO NEWS,03:30 - 04:00,Sunday,0.05,0.03,0.05,0.05,0.05,"3,720","62,000",Late Night
GEO NEWS,03:30 - 04:00,Monday,0.02,0.02,0.02,0.02,0.02,"3,720","93,000",Late Night
GEO NEWS,03:30 - 04:00,Tuesday,0.02,0.02,0.02,0.03,0.02,"3,720","93,000",Late Night
GEO NEWS,03:30 - 04:00,Wednesday,0.03,0,0.03,0.03,0.03,"3,720",0,Late Night
GEO NEWS,03:30 - 04:00,Thursday,0.02,0.02,0.02,0.02,0.02,"3,720","93,000",Late Night
GEO NEWS,03:30 - 04:00,Friday,0.02,0,0.03,0.02,0.02,"3,720",0,Late Night
GEO NEWS,03:30 - 04:00,Saturday,0.01,0.04,0.01,0.01,0.01,"3,720","46,500",Late Night
GEO NEWS,04:00 - 04:30,Sunday,0.05,0.04,0.06,0.06,0.04,"3,720","46,500",Late Night
GEO NEWS,04:00 - 04:30,Monday,0.01,0,0.01,0.01,0,"3,720",0,Late Night
GEO NEWS,04:00 - 04:30,Tuesday,0.03,0.08,0.03,0.02,0.04,"3,720","23,250",Late Night
GEO NEWS,04:00 - 04:30,Wednesday,0.03,0.01,0.03,0.03,0.03,"3,720","186,000",Late Night
GEO NEWS,04:00 - 04:30,Thursday,0.03,0.04,0.03,0.05,0.02,"3,720","46,500",Late Night
GEO NEWS,04:00 - 04:30,Friday,0.04,0.05,0.04,0.04,0.03,"3,720","37,200",Late Night
GEO NEWS,04:00 - 04:30,Saturday,0.03,0.04,0.02,0.03,0.04,"3,720","46,500",Late Night
GEO NEWS,04:30 - 05:00,Sunday,0.03,0.01,0.03,0.02,0.03,"3,720","186,000",Late Night
GEO NEWS,04:30 - 05:00,Monday,0.01,0.03,0.01,0.01,0.01,"3,720","62,000",Late Night
GEO NEWS,04:30 - 05:00,Tuesday,0.03,0.08,0.04,0.03,0.04,"3,720","23,250",Late Night
GEO NEWS,04:30 - 05:00,Wednesday,0.03,0,0.03,0.03,0.03,"3,720",0,Late Night
GEO NEWS,04:30 - 05:00,Thursday,0.03,0.06,0.04,0.04,0.02,"3,720","31,000",Late Night
GEO NEWS,04:30 - 05:00,Friday,0.04,0.07,0.03,0.03,0.05,"3,720","26,571",Late Night
GEO NEWS,04:30 - 05:00,Saturday,0.01,0,0.01,0.01,0.01,"3,720",0,Late Night
GEO NEWS,05:00 - 05:30,Sunday,0.04,0.04,0.05,0.03,0.05,"3,720","46,500",Late Night
GEO NEWS,05:00 - 05:30,Monday,0.02,0.08,0.03,0.01,0.03,"3,720","23,250",Late Night
GEO NEWS,05:00 - 05:30,Tuesday,0.05,0.07,0.06,0.06,0.04,"3,720","26,571",Late Night
GEO NEWS,05:00 - 05:30,Wednesday,0.05,0.01,0.05,0.06,0.04,"3,720","186,000",Late Night
GEO NEWS,05:00 - 05:30,Thursday,0.06,0.07,0.08,0.08,0.04,"3,720","26,571",Late Night
GEO NEWS,05:00 - 05:30,Friday,0.02,0.07,0.02,0.01,0.03,"3,720","26,571",Late Night
GEO NEWS,05:00 - 05:30,Saturday,0.01,0,0.01,0.01,0.01,"3,720",0,Late Night
GEO NEWS,05:30 - 06:00,Sunday,0.03,0.03,0.04,0.02,0.04,"3,720","62,000",Late Night
GEO NEWS,05:30 - 06:00,Monday,0.04,0.12,0.05,0.03,0.05,"3,720","15,500",Late Night
GEO NEWS,05:30 - 06:00,Tuesday,0.06,0.07,0.07,0.07,0.04,"3,720","26,571",Late Night
GEO NEWS,05:30 - 06:00,Wednesday,0.04,0,0.04,0.05,0.04,"3,720",0,Late Night
GEO NEWS,05:30 - 06:00,Thursday,0.07,0.14,0.09,0.08,0.06,"3,720","13,286",Late Night
GEO NEWS,05:30 - 06:00,Friday,0.03,0.1,0.02,0.02,0.03,"3,720","18,600",Late Night
GEO NEWS,05:30 - 06:00,Saturday,0.02,0.01,0.01,0.01,0.02,"3,720","186,000",Late Night
GEO NEWS,06:00 - 06:30,Sunday,0.05,0.02,0.05,0.05,0.06,"3,720","93,000",Early Morning
GEO NEWS,06:00 - 06:30,Monday,0.11,0.16,0.1,0.1,0.13,"3,720","11,625",Early Morning
GEO NEWS,06:00 - 06:30,Tuesday,0.16,0.21,0.17,0.16,0.16,"3,720","8,857",Early Morning
GEO NEWS,06:00 - 06:30,Wednesday,0.13,0.09,0.13,0.12,0.14,"3,720","20,667",Early Morning
GEO NEWS,06:00 - 06:30,Thursday,0.13,0.2,0.16,0.16,0.1,"3,720","9,300",Early Morning
GEO NEWS,06:00 - 06:30,Friday,0.08,0.1,0.07,0.06,0.09,"3,720","18,600",Early Morning
GEO NEWS,06:00 - 06:30,Saturday,0.04,0.03,0.02,0.03,0.04,"3,720","62,000",Early Morning
GEO NEWS,06:30 - 07:00,Sunday,0.08,0.04,0.08,0.07,0.09,"3,720","46,500",Early Morning
GEO NEWS,06:30 - 07:00,Monday,0.09,0.15,0.1,0.09,0.1,"3,720","12,400",Early Morning
GEO NEWS,06:30 - 07:00,Tuesday,0.19,0.23,0.21,0.18,0.19,"3,720","8,087",Early Morning
GEO NEWS,06:30 - 07:00,Wednesday,0.11,0.12,0.12,0.1,0.12,"3,720","15,500",Early Morning
GEO NEWS,06:30 - 07:00,Thursday,0.09,0.13,0.11,0.1,0.09,"3,720","14,308",Early Morning
GEO NEWS,06:30 - 07:00,Friday,0.1,0.12,0.1,0.11,0.1,"3,720","15,500",Early Morning
GEO NEWS,06:30 - 07:00,Saturday,0.06,0.03,0.05,0.06,0.05,"3,720","62,000",Early Morning
GEO NEWS,07:00 - 07:30,Sunday,0.08,0.09,0.08,0.08,0.09,"12,775","70,972",Early Morning
GEO NEWS,07:00 - 07:30,Monday,0.2,0.36,0.22,0.19,0.22,"12,775","17,743",Early Morning
GEO NEWS,07:00 - 07:30,Tuesday,0.25,0.27,0.27,0.25,0.25,"12,775","23,657",Early Morning
GEO NEWS,07:00 - 07:30,Wednesday,0.2,0.19,0.18,0.17,0.22,"12,775","33,618",Early Morning
GEO NEWS,07:00 - 07:30,Thursday,0.24,0.33,0.29,0.25,0.23,"12,775","19,356",Early Morning
GEO NEWS,07:00 - 07:30,Friday,0.22,0.28,0.21,0.22,0.21,"12,775","22,813",Early Morning
GEO NEWS,07:00 - 07:30,Saturday,0.1,0.14,0.1,0.1,0.1,"12,775","45,625",Early Morning
GEO NEWS,07:30 - 08:00,Sunday,0.12,0.13,0.12,0.11,0.13,"12,775","49,135",Early Morning
GEO NEWS,07:30 - 08:00,Monday,0.31,0.43,0.33,0.3,0.32,"12,775","14,855",Early Morning
GEO NEWS,07:30 - 08:00,Tuesday,0.32,0.32,0.33,0.32,0.32,"12,775","19,961",Early Morning
GEO NEWS,07:30 - 08:00,Wednesday,0.31,0.29,0.3,0.3,0.32,"12,775","22,026",Early Morning
GEO NEWS,07:30 - 08:00,Thursday,0.29,0.43,0.33,0.3,0.27,"12,775","14,855",Early Morning
GEO NEWS,07:30 - 08:00,Friday,0.21,0.23,0.21,0.21,0.22,"12,775","27,772",Early Morning
GEO NEWS,07:30 - 08:00,Saturday,0.18,0.26,0.18,0.18,0.18,"12,775","24,567",Early Morning
GEO NEWS,08:00 - 08:30,Sunday,0.42,0.36,0.39,0.45,0.39,"18,650","25,903",Morning Time
GEO NEWS,08:00 - 08:30,Monday,0.53,0.74,0.54,0.49,0.57,"18,650","12,601",Morning Time
GEO NEWS,08:00 - 08:30,Tuesday,0.57,0.71,0.58,0.58,0.56,"18,650","13,134",Morning Time
GEO NEWS,08:00 - 08:30,Wednesday,0.6,0.74,0.59,0.59,0.61,"18,650","12,601",Morning Time
GEO NEWS,08:00 - 08:30,Thursday,0.6,0.83,0.66,0.6,0.6,"18,650","11,235",Morning Time
GEO NEWS,08:00 - 08:30,Friday,0.51,0.68,0.5,0.45,0.58,"18,650","13,713",Morning Time
GEO NEWS,08:00 - 08:30,Saturday,0.34,0.49,0.34,0.32,0.36,"18,650","19,031",Morning Time
GEO NEWS,08:30 - 09:00,Sunday,0.45,0.47,0.43,0.43,0.46,"18,650","19,840",Morning Time
GEO NEWS,08:30 - 09:00,Monday,0.5,0.68,0.52,0.46,0.54,"18,650","13,713",Morning Time
GEO NEWS,08:30 - 09:00,Tuesday,0.53,0.72,0.53,0.51,0.55,"18,650","12,951",Morning Time
GEO NEWS,08:30 - 09:00,Wednesday,0.61,0.76,0.62,0.63,0.59,"18,650","12,270",Morning Time
GEO NEWS,08:30 - 09:00,Thursday,0.56,0.8,0.59,0.55,0.56,"18,650","11,656",Morning Time
GEO NEWS,08:30 - 09:00,Friday,0.48,0.62,0.43,0.41,0.56,"18,650","15,040",Morning Time
GEO NEWS,08:30 - 09:00,Saturday,0.36,0.45,0.37,0.35,0.37,"18,650","20,722",Morning Time
GEO NEWS,09:00 - 09:30,Sunday,0.49,0.62,0.49,0.44,0.53,"18,650","15,040",Morning Time
GEO NEWS,09:00 - 09:30,Monday,0.6,0.76,0.62,0.62,0.58,"18,650","12,270",Morning Time
GEO NEWS,09:00 - 09:30,Tuesday,0.65,0.85,0.66,0.58,0.72,"18,650","10,971",Morning Time
GEO NEWS,09:00 - 09:30,Wednesday,0.69,0.86,0.71,0.68,0.69,"18,650","10,843",Morning Time
GEO NEWS,09:00 - 09:30,Thursday,0.64,0.8,0.71,0.63,0.65,"18,650","11,656",Morning Time
GEO NEWS,09:00 - 09:30,Friday,0.64,0.86,0.65,0.59,0.69,"18,650","10,843",Morning Time
GEO NEWS,09:00 - 09:30,Saturday,0.48,0.65,0.49,0.45,0.51,"18,650","14,346",Morning Time
GEO NEWS,09:30 - 10:00,Sunday,0.48,0.79,0.47,0.42,0.53,"18,650","11,804",Morning Time
GEO NEWS,09:30 - 10:00,Monday,0.56,0.79,0.58,0.55,0.56,"18,650","11,804",Morning Time
GEO NEWS,09:30 - 10:00,Tuesday,0.68,0.93,0.7,0.62,0.75,"18,650","10,027",Morning Time
GEO NEWS,09:30 - 10:00,Wednesday,0.57,0.77,0.6,0.55,0.6,"18,650","12,110",Morning Time
GEO NEWS,09:30 - 10:00,Thursday,0.61,0.91,0.69,0.56,0.66,"18,650","10,247",Morning Time
GEO NEWS,09:30 - 10:00,Friday,0.55,0.6,0.59,0.5,0.6,"18,650","15,542",Morning Time
GEO NEWS,09:30 - 10:00,Saturday,0.44,0.56,0.47,0.41,0.47,"18,650","16,652",Morning Time
GEO NEWS,10:00 - 10:30,Sunday,0.74,1.03,0.71,0.67,0.81,"18,650","9,053",Morning Time
GEO NEWS,10:00 - 10:30,Monday,0.54,0.86,0.59,0.51,0.57,"18,650","10,843",Morning Time
GEO NEWS,10:00 - 10:30,Tuesday,0.72,0.88,0.76,0.69,0.74,"18,650","10,597",Morning Time
GEO NEWS,10:00 - 10:30,Wednesday,0.6,0.79,0.61,0.55,0.64,"18,650","11,804",Morning Time
GEO NEWS,10:00 - 10:30,Thursday,0.62,1.01,0.67,0.58,0.66,"18,650","9,233",Morning Time
GEO NEWS,10:00 - 10:30,Friday,0.65,0.97,0.68,0.58,0.72,"18,650","9,613",Morning Time
GEO NEWS,10:00 - 10:30,Saturday,0.7,1.04,0.75,0.64,0.77,"18,650","8,966",Morning Time
GEO NEWS,10:30 - 11:00,Sunday,0.63,0.87,0.61,0.56,0.71,"18,650","10,718",Morning Time
GEO NEWS,10:30 - 11:00,Monday,0.67,1.02,0.72,0.66,0.68,"18,650","9,142",Morning Time
GEO NEWS,10:30 - 11:00,Tuesday,0.67,0.96,0.75,0.63,0.72,"18,650","9,714",Morning Time
GEO NEWS,10:30 - 11:00,Wednesday,0.56,0.75,0.58,0.53,0.6,"18,650","12,433",Morning Time
GEO NEWS,10:30 - 11:00,Thursday,0.58,0.98,0.65,0.53,0.62,"18,650","9,515",Morning Time
GEO NEWS,10:30 - 11:00,Friday,0.64,0.85,0.72,0.6,0.67,"18,650","10,971",Morning Time
GEO NEWS,10:30 - 11:00,Saturday,0.67,0.8,0.72,0.62,0.71,"18,650","11,656",Morning Time
GEO NEWS,11:00 - 11:30,Sunday,0.79,1.18,0.8,0.71,0.87,"18,650","7,903",Morning Time
GEO NEWS,11:00 - 11:30,Monday,0.77,1.06,0.84,0.73,0.81,"18,650","8,797",Morning Time
GEO NEWS,11:00 - 11:30,Tuesday,0.75,1.07,0.82,0.71,0.79,"18,650","8,715",Morning Time
GEO NEWS,11:00 - 11:30,Wednesday,0.67,1,0.72,0.59,0.75,"18,650","9,325",Morning Time
GEO NEWS,11:00 - 11:30,Thursday,0.68,0.92,0.72,0.62,0.74,"18,650","10,136",Morning Time
GEO NEWS,11:00 - 11:30,Friday,0.8,1,0.86,0.85,0.76,"18,650","9,325",Morning Time
GEO NEWS,11:00 - 11:30,Saturday,0.82,1.04,0.83,0.79,0.85,"18,650","8,966",Morning Time
GEO NEWS,11:30 - 12:00,Sunday,0.62,1.02,0.65,0.57,0.68,"18,650","9,142",Morning Time
GEO NEWS,11:30 - 12:00,Monday,0.64,0.88,0.68,0.62,0.66,"18,650","10,597",Morning Time
GEO NEWS,11:30 - 12:00,Tuesday,0.52,0.77,0.55,0.5,0.53,"18,650","12,110",Morning Time
GEO NEWS,11:30 - 12:00,Wednesday,0.69,0.82,0.73,0.67,0.7,"18,650","11,372",Morning Time
GEO NEWS,11:30 - 12:00,Thursday,0.68,0.97,0.7,0.63,0.73,"18,650","9,613",Morning Time
GEO NEWS,11:30 - 12:00,Friday,0.79,1.05,0.83,0.82,0.76,"18,650","8,881",Morning Time
GEO NEWS,11:30 - 12:00,Saturday,0.69,0.9,0.71,0.66,0.73,"18,650","10,361",Morning Time
GEO NEWS,12:00 - 12:30,Sunday,1.02,1.42,1.03,0.98,1.07,"23,500","8,275",Afternoon
GEO NEWS,12:00 - 12:30,Monday,1.03,1.37,1.12,0.96,1.11,"23,500","8,577",Afternoon
GEO NEWS,12:00 - 12:30,Tuesday,0.68,0.97,0.68,0.68,0.67,"23,500","12,113",Afternoon
GEO NEWS,12:00 - 12:30,Wednesday,0.74,0.81,0.78,0.77,0.71,"23,500","14,506",Afternoon
GEO NEWS,12:00 - 12:30,Thursday,0.85,1.27,0.84,0.77,0.93,"23,500","9,252",Afternoon
GEO NEWS,12:00 - 12:30,Friday,0.81,1.23,0.87,0.81,0.81,"23,500","9,553",Afternoon
GEO NEWS,12:00 - 12:30,Saturday,0.94,1.12,0.95,0.89,1,"23,500","10,491",Afternoon
GEO NEWS,12:30 - 13:00,Sunday,0.77,0.82,0.74,0.76,0.78,"23,500","14,329",Afternoon
GEO NEWS,12:30 - 13:00,Monday,0.77,1.04,0.83,0.72,0.83,"23,500","11,298",Afternoon
GEO NEWS,12:30 - 13:00,Tuesday,0.5,0.82,0.52,0.49,0.5,"23,500","14,329",Afternoon
GEO NEWS,12:30 - 13:00,Wednesday,0.57,0.71,0.58,0.57,0.56,"23,500","16,549",Afternoon
GEO NEWS,12:30 - 13:00,Thursday,0.59,0.95,0.62,0.54,0.65,"23,500","12,368",Afternoon
GEO NEWS,12:30 - 13:00,Friday,0.69,1.08,0.72,0.64,0.74,"23,500","10,880",Afternoon
GEO NEWS,12:30 - 13:00,Saturday,0.9,1.12,0.93,0.84,0.96,"23,500","10,491",Afternoon
GEO NEWS,13:00 - 13:30,Sunday,0.8,0.91,0.8,0.83,0.77,"23,500","12,912",Afternoon
GEO NEWS,13:00 - 13:30,Monday,0.74,0.95,0.78,0.68,0.8,"23,500","12,368",Afternoon
GEO NEWS,13:00 - 13:30,Tuesday,0.55,0.86,0.56,0.51,0.58,"23,500","13,663",Afternoon
GEO NEWS,13:00 - 13:30,Wednesday,0.52,0.76,0.51,0.52,0.52,"23,500","15,461",Afternoon
GEO NEWS,13:00 - 13:30,Thursday,0.64,1.06,0.71,0.63,0.64,"23,500","11,085",Afternoon
GEO NEWS,13:00 - 13:30,Friday,0.64,0.88,0.66,0.63,0.65,"23,500","13,352",Afternoon
GEO NEWS,13:00 - 13:30,Saturday,1.06,1.35,1.09,0.96,1.17,"23,500","8,704",Afternoon
GEO NEWS,13:30 - 14:00,Sunday,0.82,0.84,0.84,0.85,0.79,"23,500","13,988",Afternoon
GEO NEWS,13:30 - 14:00,Monday,0.62,0.96,0.68,0.58,0.67,"23,500","12,240",Afternoon
GEO NEWS,13:30 - 14:00,Tuesday,0.52,0.73,0.53,0.49,0.56,"23,500","16,096",Afternoon
GEO NEWS,13:30 - 14:00,Wednesday,0.57,0.74,0.54,0.55,0.59,"23,500","15,878",Afternoon
GEO NEWS,13:30 - 14:00,Thursday,0.68,1.02,0.73,0.66,0.7,"23,500","11,520",Afternoon
GEO NEWS,13:30 - 14:00,Friday,0.5,0.61,0.49,0.51,0.48,"23,500","19,262",Afternoon
GEO NEWS,13:30 - 14:00,Saturday,1.18,1.46,1.23,1.13,1.24,"23,500","8,048",Afternoon
GEO NEWS,14:00 - 14:30,Sunday,0.92,1.02,0.94,0.89,0.95,"23,500","11,520",Afternoon
GEO NEWS,14:00 - 14:30,Monday,0.64,0.85,0.7,0.64,0.65,"23,500","13,824",Afternoon
GEO NEWS,14:00 - 14:30,Tuesday,0.65,1.01,0.69,0.62,0.69,"23,500","11,634",Afternoon
GEO NEWS,14:00 - 14:30,Wednesday,0.65,0.95,0.63,0.6,0.69,"23,500","12,368",Afternoon
GEO NEWS,14:00 - 14:30,Thursday,0.75,1.02,0.77,0.7,0.81,"23,500","11,520",Afternoon
GEO NEWS,14:00 - 14:30,Friday,0.63,0.84,0.64,0.59,0.67,"23,500","13,988",Afternoon
GEO NEWS,14:00 - 14:30,Saturday,1.3,1.9,1.35,1.21,1.39,"23,500","6,184",Afternoon
GEO NEWS,14:30 - 15:00,Sunday,0.78,1.01,0.77,0.75,0.8,"23,500","11,634",Afternoon
GEO NEWS,14:30 - 15:00,Monday,0.7,0.94,0.75,0.66,0.73,"23,500","12,500",Afternoon
GEO NEWS,14:30 - 15:00,Tuesday,0.55,0.8,0.61,0.55,0.56,"23,500","14,688",Afternoon
GEO NEWS,14:30 - 15:00,Wednesday,0.69,0.93,0.69,0.66,0.72,"23,500","12,634",Afternoon
GEO NEWS,14:30 - 15:00,Thursday,0.68,1,0.72,0.63,0.73,"23,500","11,750",Afternoon
GEO NEWS,14:30 - 15:00,Friday,0.63,0.85,0.67,0.61,0.66,"23,500","13,824",Afternoon
GEO NEWS,14:30 - 15:00,Saturday,1.23,1.73,1.29,1.13,1.32,"23,500","6,792",Afternoon
GEO NEWS,15:00 - 15:30,Sunday,0.87,1.15,0.9,0.87,0.86,"23,500","10,217",Afternoon
GEO NEWS,15:00 - 15:30,Monday,0.9,1.2,0.94,0.83,0.98,"23,500","9,792",Afternoon
GEO NEWS,15:00 - 15:30,Tuesday,0.79,1.28,0.85,0.76,0.81,"23,500","9,180",Afternoon
GEO NEWS,15:00 - 15:30,Wednesday,0.66,0.94,0.65,0.63,0.68,"23,500","12,500",Afternoon
GEO NEWS,15:00 - 15:30,Thursday,0.9,1.19,0.93,0.84,0.97,"23,500","9,874",Afternoon
GEO NEWS,15:00 - 15:30,Friday,0.86,1.25,0.9,0.81,0.9,"23,500","9,400",Afternoon
GEO NEWS,15:00 - 15:30,Saturday,1.12,1.63,1.18,1.01,1.23,"23,500","7,209",Afternoon
GEO NEWS,15:30 - 16:00,Sunday,0.6,0.76,0.62,0.59,0.61,"23,500","15,461",Afternoon
GEO NEWS,15:30 - 16:00,Monday,0.69,0.9,0.76,0.64,0.73,"23,500","13,056",Afternoon
GEO NEWS,15:30 - 16:00,Tuesday,0.67,1.06,0.73,0.64,0.69,"23,500","11,085",Afternoon
GEO NEWS,15:30 - 16:00,Wednesday,0.58,0.75,0.56,0.56,0.61,"23,500","15,667",Afternoon
GEO NEWS,15:30 - 16:00,Thursday,0.62,0.66,0.68,0.56,0.67,"23,500","17,803",Afternoon
GEO NEWS,15:30 - 16:00,Friday,0.68,0.92,0.72,0.63,0.74,"23,500","12,772",Afternoon
GEO NEWS,15:30 - 16:00,Saturday,0.82,1.51,0.88,0.71,0.94,"23,500","7,781",Afternoon
GEO NEWS,16:00 - 16:30,Sunday,0.62,0.7,0.61,0.56,0.67,"23,500","16,786",Afternoon
GEO NEWS,16:00 - 16:30,Monday,0.65,0.97,0.71,0.62,0.68,"23,500","12,113",Afternoon
GEO NEWS,16:00 - 16:30,Tuesday,0.6,1.02,0.65,0.54,0.66,"23,500","11,520",Afternoon
GEO NEWS,16:00 - 16:30,Wednesday,0.65,0.85,0.63,0.63,0.66,"23,500","13,824",Afternoon
GEO NEWS,16:00 - 16:30,Thursday,0.6,0.71,0.63,0.54,0.67,"23,500","16,549",Afternoon
GEO NEWS,16:00 - 16:30,Friday,0.61,0.78,0.65,0.56,0.66,"23,500","15,064",Afternoon
GEO NEWS,16:00 - 16:30,Saturday,0.76,1.34,0.83,0.68,0.84,"23,500","8,769",Afternoon
GEO NEWS,16:30 - 17:00,Sunday,0.49,0.52,0.46,0.43,0.56,"23,500","22,596",Afternoon
GEO NEWS,16:30 - 17:00,Monday,0.54,0.59,0.57,0.53,0.55,"23,500","19,915",Afternoon
GEO NEWS,16:30 - 17:00,Tuesday,0.47,0.71,0.5,0.41,0.54,"23,500","16,549",Afternoon
GEO NEWS,16:30 - 17:00,Wednesday,0.49,0.72,0.47,0.45,0.53,"23,500","16,319",Afternoon
GEO NEWS,16:30 - 17:00,Thursday,0.59,0.83,0.63,0.57,0.62,"23,500","14,157",Afternoon
GEO NEWS,16:30 - 17:00,Friday,0.48,0.6,0.5,0.47,0.49,"23,500","19,583",Afternoon
GEO NEWS,16:30 - 17:00,Saturday,0.69,1.04,0.77,0.64,0.74,"23,500","11,298",Afternoon
GEO NEWS,17:00 - 17:30,Sunday,0.68,0.77,0.7,0.65,0.71,"23,500","15,260",Pre-Prime
GEO NEWS,17:00 - 17:30,Monday,0.61,0.73,0.65,0.61,0.6,"23,500","16,096",Pre-Prime
GEO NEWS,17:00 - 17:30,Tuesday,0.63,0.86,0.65,0.55,0.7,"23,500","13,663",Pre-Prime
GEO NEWS,17:00 - 17:30,Wednesday,0.53,0.69,0.5,0.51,0.55,"23,500","17,029",Pre-Prime
GEO NEWS,17:00 - 17:30,Thursday,0.71,1,0.76,0.67,0.75,"23,500","11,750",Pre-Prime
GEO NEWS,17:00 - 17:30,Friday,0.67,1.07,0.7,0.64,0.7,"23,500","10,981",Pre-Prime
GEO NEWS,17:00 - 17:30,Saturday,1,1.33,1.11,1.02,0.99,"23,500","8,835",Pre-Prime
GEO NEWS,17:30 - 18:00,Sunday,0.7,0.78,0.71,0.67,0.73,"23,500","15,064",Pre-Prime
GEO NEWS,17:30 - 18:00,Monday,0.66,0.83,0.7,0.66,0.65,"23,500","14,157",Pre-Prime
GEO NEWS,17:30 - 18:00,Tuesday,0.51,0.64,0.54,0.46,0.56,"23,500","18,359",Pre-Prime
GEO NEWS,17:30 - 18:00,Wednesday,0.55,0.7,0.56,0.52,0.58,"23,500","16,786",Pre-Prime
GEO NEWS,17:30 - 18:00,Thursday,0.69,0.99,0.75,0.71,0.67,"23,500","11,869",Pre-Prime
GEO NEWS,17:30 - 18:00,Friday,0.62,0.85,0.64,0.64,0.6,"23,500","13,824",Pre-Prime
GEO NEWS,17:30 - 18:00,Saturday,0.84,0.96,0.92,0.89,0.79,"23,500","12,240",Pre-Prime
GEO NEWS,18:00 - 18:30,Sunday,1.13,1.28,1.11,1.1,1.17,"40,550","15,840",Pre-Prime
GEO NEWS,18:00 - 18:30,Monday,1.03,1.4,1.09,0.95,1.1,"40,550","14,482",Pre-Prime
GEO NEWS,18:00 - 18:30,Tuesday,0.83,1.14,0.86,0.77,0.88,"40,550","17,785",Pre-Prime
GEO NEWS,18:00 - 18:30,Wednesday,0.85,0.93,0.88,0.85,0.86,"40,550","21,801",Pre-Prime
GEO NEWS,18:00 - 18:30,Thursday,0.86,1.14,0.86,0.85,0.86,"40,550","17,785",Pre-Prime
